Unnamed: 0,Content ID,User ID,Type_x,Category.1,Unnamed: 0_x,Type_y,Datetime,Unnamed: 0_y,Sentiment,Score
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,13,interested,2020-11-01 01:16:21,4,positive,30
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,19,interested,2021-05-22 19:44:23,4,positive,30
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,32,interested,2021-03-07 12:40:11,4,positive,30
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,37,interested,2021-02-04 03:06:12,4,positive,30
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,42,interested,2020-07-14 05:28:44,4,positive,30
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,6,peeking,2020-12-07 06:27:54,13,neutral,35
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,9,peeking,2021-04-01 22:54:23,13,neutral,35
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,17,peeking,2020-09-23 06:24:11,13,neutral,35
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,21,peeking,2020-11-20 17:26:23,13,neutral,35
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,7,cherish,2021-04-11 17:35:49,8,positive,70
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,28,cherish,2020-08-04 23:58:42,8,positive,70
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,8,hate,2021-01-27 08:32:09,3,negative,5
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,14,hate,2020-10-07 18:39:08,3,negative,5
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,26,hate,2020-06-27 18:44:39,3,negative,5
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,27,hate,2021-05-09 21:05:17,3,negative,5
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,45,hate,2021-03-15 03:59:11,3,negative,5
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,11,indifferent,2020-11-07 08:36:27,5,neutral,20
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,18,indifferent,2021-02-24 11:37:57,5,neutral,20
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,33,indifferent,2021-05-24 03:21:13,5,neutral,20
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,43,indifferent,2020-08-23 10:30:37,5,neutral,20
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,16,super love,2021-02-24 05:09:23,7,positive,75
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,29,super love,2020-08-28 03:57:20,7,positive,75
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,34,super love,2021-01-24 11:03:43,7,positive,75
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,36,super love,2021-02-02 03:43:43,7,positive,75
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,22,worried,2021-04-11 20:47:13,15,negative,12
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,25,worried,2021-03-02 19:21:19,15,negative,12
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,44,worried,2021-05-10 09:27:42,15,negative,12
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,23,like,2021-06-13 16:46:06,10,positive,50
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,24,heart,2021-04-11 14:29:59,0,positive,60
0,97522e57-d9ab-4bd6-97bf-c24d952602d2,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,Studying,41,want,2021-02-13 07:54:01,1,positive,70
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,52,disgust,2021-03-28 21:15:26,2,negative,0
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,47,dislike,2020-06-25 17:01:58,11,negative,10
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,50,scared,2021-02-11 04:53:56,14,negative,15
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,49,peeking,2020-08-20 18:17:06,13,neutral,35
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,59,peeking,2020-08-20 07:59:11,13,neutral,35
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,51,hate,2021-03-08 10:40:53,3,negative,5
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,53,hate,2021-05-25 01:00:28,3,negative,5
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,58,indifferent,2020-07-07 10:52:30,5,neutral,20
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,54,like,2021-03-15 12:17:43,10,positive,50
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,61,like,2021-03-24 05:56:19,10,positive,50
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,57,heart,2021-06-16 03:02:28,0,positive,60
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,48,intrigued,2020-09-13 00:11:50,12,positive,45
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,55,love,2021-05-05 16:26:43,6,positive,65
1,9f737e0a-3cdd-4d29-9d24-753f4e3be810,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,Healthy Eating,60,love,2020-09-23 11:15:19,6,positive,65
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,88,disgust,2020-08-04 05:40:33,2,negative,0
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,75,dislike,2021-05-11 08:38:47,11,negative,10
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,81,dislike,2020-11-23 22:46:17,11,negative,10
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,83,dislike,2021-04-23 23:41:18,11,negative,10
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,66,scared,2020-09-20 08:48:13,14,negative,15
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,69,interested,2021-06-06 01:27:19,4,positive,30
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,74,interested,2021-05-09 02:42:43,4,positive,30
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,85,interested,2021-06-09 10:13:56,4,positive,30
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,93,interested,2020-11-12 04:54:46,4,positive,30
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,76,peeking,2020-11-12 08:00:05,13,neutral,35
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,67,cherish,2020-07-20 14:06:31,8,positive,70
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,63,hate,2020-12-07 19:13:23,3,negative,5
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,73,hate,2020-11-18 23:37:37,3,negative,5
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,80,hate,2020-08-01 19:16:01,3,negative,5
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,64,super love,2020-08-03 16:41:04,7,positive,75
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,78,super love,2021-03-04 23:58:54,7,positive,75
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,71,like,2021-06-14 07:56:56,10,positive,50
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,70,heart,2020-12-25 00:09:41,0,positive,60
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,77,heart,2020-06-21 16:57:09,0,positive,60
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,87,heart,2021-05-14 12:47:27,0,positive,60
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,79,want,2020-07-09 16:47:07,1,positive,70
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,84,want,2020-11-13 00:33:42,1,positive,70
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,86,love,2020-10-29 19:41:49,6,positive,65
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,65,adore,2021-01-10 15:36:01,9,positive,72
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,68,adore,2020-10-24 12:15:34,9,positive,72
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,89,adore,2020-08-07 04:09:29,9,positive,72
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,90,adore,2020-10-23 21:19:27,9,positive,72
2,230c4e4d-70c3-461d-b42c-ec09396efb3f,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,Healthy Eating,91,adore,2020-11-14 23:53:51,9,positive,72
3,356fff80-da4d-4785-9f43-bc1261031dc6,9fb4ce88-fac1-406c-8544-1a899cee7aaf,photo,Technology,98,scared,2020-10-15 09:11:23,14,negative,15
3,356fff80-da4d-4785-9f43-bc1261031dc6,9fb4ce88-fac1-406c-8544-1a899cee7aaf,photo,Technology,100,hate,2020-09-16 08:39:40,3,negative,5
3,356fff80-da4d-4785-9f43-bc1261031dc6,9fb4ce88-fac1-406c-8544-1a899cee7aaf,photo,Technology,101,indifferent,2020-10-29 15:38:26,5,neutral,20
3,356fff80-da4d-4785-9f43-bc1261031dc6,9fb4ce88-fac1-406c-8544-1a899cee7aaf,photo,Technology,95,worried,2021-04-03 12:17:12,15,negative,12
3,356fff80-da4d-4785-9f43-bc1261031dc6,9fb4ce88-fac1-406c-8544-1a899cee7aaf,photo,Technology,97,heart,2020-10-27 05:45:15,0,positive,60
3,356fff80-da4d-4785-9f43-bc1261031dc6,9fb4ce88-fac1-406c-8544-1a899cee7aaf,photo,Technology,99,heart,2021-05-07 09:16:35,0,positive,60
3,356fff80-da4d-4785-9f43-bc1261031dc6,9fb4ce88-fac1-406c-8544-1a899cee7aaf,photo,Technology,96,want,2020-09-27 22:15:54,1,positive,70
4,01ab84dd-6364-4236-abbb-3f237db77180,e206e31b-5f85-4964-b6ea-d7ee5324def1,video,Food,103,scared,2021-05-24 18:03:26,14,negative,15
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,109,dislike,2020-11-04 21:25:52,11,negative,10
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,121,dislike,2021-05-26 06:09:46,11,negative,10
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,122,dislike,2021-02-25 03:16:57,11,negative,10
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,105,interested,2021-02-25 20:02:53,4,positive,30
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,112,interested,2021-01-03 08:44:25,4,positive,30
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,108,peeking,2021-02-15 13:06:04,13,neutral,35
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,120,peeking,2020-07-21 02:12:26,13,neutral,35
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,125,peeking,2020-09-01 21:18:45,13,neutral,35
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,111,cherish,2021-02-16 04:01:15,8,positive,70
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,116,cherish,2021-01-18 13:39:54,8,positive,70
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,106,hate,2021-05-02 03:45:03,3,negative,5
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,117,indifferent,2021-01-06 00:35:24,5,neutral,20
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,119,worried,2021-05-27 15:21:54,15,negative,12
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,115,like,2021-05-22 21:03:24,10,positive,50
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,107,want,2021-01-28 08:49:29,1,positive,70
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,123,intrigued,2020-12-07 22:50:16,12,positive,45
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,110,love,2020-06-23 22:12:03,6,positive,65
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,113,adore,2020-11-25 12:45:41,9,positive,72
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,118,adore,2021-05-14 14:33:17,9,positive,72
5,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Cooking,126,adore,2021-05-10 22:07:25,9,positive,72
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,132,disgust,2021-01-14 07:21:32,2,negative,0
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,139,disgust,2021-01-13 23:35:56,2,negative,0
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,166,disgust,2021-02-11 20:10:20,2,negative,0
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,144,dislike,2021-02-27 00:21:50,11,negative,10
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,150,dislike,2020-12-26 19:46:34,11,negative,10
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,151,scared,2021-03-02 22:47:19,14,negative,15
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,154,scared,2020-12-27 17:04:31,14,negative,15
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,155,scared,2021-02-11 03:51:01,14,negative,15
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,160,scared,2020-11-25 13:01:22,14,negative,15
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,141,interested,2020-06-24 09:31:00,4,positive,30
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,153,interested,2021-06-14 13:44:48,4,positive,30
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,156,interested,2020-12-07 19:07:35,4,positive,30
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,158,interested,2020-10-26 05:27:32,4,positive,30
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,163,interested,2020-10-11 18:31:06,4,positive,30
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,136,peeking,2020-09-16 07:33:24,13,neutral,35
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,128,cherish,2021-02-12 16:37:36,8,positive,70
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,146,cherish,2020-08-03 06:29:58,8,positive,70
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,134,hate,2021-05-21 07:23:46,3,negative,5
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,142,hate,2021-02-07 21:39:16,3,negative,5
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,168,hate,2020-10-17 11:46:24,3,negative,5
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,152,indifferent,2021-03-31 09:48:00,5,neutral,20
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,149,super love,2020-10-21 09:07:21,7,positive,75
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,131,worried,2021-03-18 01:53:44,15,negative,12
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,145,worried,2020-08-22 12:06:49,15,negative,12
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,159,worried,2020-09-26 18:43:58,15,negative,12
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,135,like,2021-03-28 23:25:16,10,positive,50
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,169,like,2020-08-09 19:41:24,10,positive,50
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,129,heart,2021-04-28 15:22:49,0,positive,60
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,133,heart,2020-12-23 04:11:42,0,positive,60
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,138,heart,2021-03-06 05:23:29,0,positive,60
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,161,heart,2020-07-11 05:51:54,0,positive,60
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,162,heart,2021-03-19 16:23:19,0,positive,60
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,164,heart,2020-11-02 20:15:03,0,positive,60
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,140,want,2020-09-06 22:35:47,1,positive,70
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,148,want,2021-06-04 04:57:36,1,positive,70
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,165,want,2020-10-01 03:35:13,1,positive,70
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,130,intrigued,2021-01-24 00:38:50,12,positive,45
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,143,intrigued,2021-01-21 18:28:01,12,positive,45
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,170,love,2021-02-01 02:40:09,6,positive,65
6,3f8590c7-6ab2-4973-805a-90cdec355f05,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,Dogs,171,adore,2021-01-30 09:36:48,9,positive,72
7,e5490118-90d5-4572-ab1c-1fbc87b8d9ca,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,video,Technology,174,super love,2021-02-05 17:00:19,7,positive,75
